Investor ID;Name;Country of registration/origin;Classification;Investor homepage;Opencorporates link;Comment;Action comment
40758;Semenivka Agro Plus LLC;Ukraine;Частная компания;;;
40759;Mega Managment Project;Ukraine;Частная компания;;;
40760;Kintayer KTF LLC;Hungary;Частная компания;;;
40761;Dryphholm Farming IE;Ukraine;Частная компания;;;
40762;Berend Popke van der Velde;Netherlands;Частный предприниматель;;;
40763;Herrit Tonkens;Netherlands;Частный предприниматель;;;
40764;Huzinha Kornelius Hendrick;Netherlands;Частный предприниматель;;;
40765;Oxana Kryachko;Ukraine;Частный предприниматель;;;
40766;Kischentsi LLC;Ukraine;Частная компания;;;
40767;Southern Negros Joint Venture Corporation (SNJVC);Philippines;Частная компания;;;Joint-venture company of business tycoon Eduardo Cojuangco Jr. that manages 12 haciendas in Negros. 
40768;Kennemer Foods International, Inc. (KFI);Philippines;Частная компания;http://www.kennemerfoods.com;;Kennemer Foods International, Inc. is a Philippine agribusiness company specializing in the sustainable growing, sourcing and trading of high-quality agricultural crops such as fermented cacao beans sourced from smallholder farmers
40769;Dole Philippines, Inc.;Philippines;Частная компания;;;"In 2016 and 2017, Dole Philippines exported bananas and banana products worth $647 million. Its main export markets are China, Japan and South Korea. The operations also have significant international backing. Dole Philippines is owned by Dole Asia Holdings Pte. Ltd., one of the world’s biggest fruit producers, which is wholly owned by the Japanese Itochu Corporation. Japan’s Itochu has investment from – among others – the Japanese Development Bank, US investment bank JP Morgan Chase, and CP Worldwide
Investment Company from Hong Kong."
40770;Compagnie Minière de Bélinga (COMIBEL);Gabon;;;;
40771;China General Technology Group;China;Частная компания;;;
40772;Panzhihua Iron and Steel (Group) Company Limited (Pangang);China;Государственная компания;http://www.pzhsteel.com.cn/;;
40773;Kusi Oil Palm Farmers Association;Ghana;Иное;;;smallholders association
40774;Davydivskiy dar LLC;Ukraine;Частная компания;;;
40775;Canes and Stabb Corporation;Philippines;Частная компания;;;
40776;TC Farming Ukraine Limited;Cyprus;;;https://opencorporates.com/companies/cy/HE180736;
40777;Marrimore Holdings Ltd.;Cyprus;Частная компания;;;
40778;UCD Ukraine LLC;Ukraine;Частная компания;;;
40779;Harmelia Investments Ltd.;Cyprus;Частная компания;;https://opencorporates.com/companies/cy/HE212393;
40780;Zeanovi Limited;Cyprus;Частная компания;;https://opencorporates.com/companies/cy/HE254687;
40781;Harmelia Investments Ltd.;Cyprus;Частная компания;;https://opencorporates.com/companies/cy/HE212393;
40782;Wellaxo Investments Ltd.;Cyprus;Частная компания;;https://opencorporates.com/companies/cy/HE255044;
40783;Azent Ltd.;Cyprus;Частная компания;;https://opencorporates.com/companies/cy/HE260222;
40784;Sumitomo Fruiits (Sumifru) Corporation;Japan;Частная компания;http://www.sumifru.com.ph;;
40785;Del Monte Philippines, Inc. (DMPI);Philippines;Частная компания;https://www.delmontephil.com/;;"Del Monte Philippines, Inc. (DMPI) is a leading producer, distributor and marketer of premium quality, healthy food and beverage products. It has been in operation in the Philippines for 98 years and is a market leader in the packaged pineapple and mixed fruit, ready-to-drink juices (excluding stand-up-pouches), tomato sauce and spaghetti sauce categories.

DMPI has the rights to the Del Monte trademark for the Philippines for processed products. It also sells products under the well-known group brands of S&W, Contadina and Today’s. More than half of DMPI’s sales are in the Philippines and the balance in the international market.

DMPI operates a fully-integrated pineapple operation with its 30,000-hectare pineapple plantation in Bukidnon, Philippines, and a factory that is about an hour away from the plantation. It also operates a frozen fruit processing facility in Bukidnon and a beverage bottling plant in Cabuyao, Laguna."
40787;Davao Agricultural Ventures Corp. (DAVCO);Philippines;Частная компания;;;
40788;First African Coconut Company;Nigeria;Частная компания;;;
40789;First African Coconut Company;Nigeria;Частная компания;;;
40791;The Cotton Company of Zimbabwe Limited;Zimbabwe;Частная компания;;;previously government owned then privitized.
40792;Agrinanas Development Company, Inc;Philippines;Частная компания;;;
40794;Unifrutti Tropical Philippines, Inc.;Philippines;Частная компания;;;
40795;Agumill Phils. Inc. (API);Philippines;Частная компания;;;
40797;State-owned Assets Supervision and Administration Commission of the State Council;China;Государственная компания;http://en.sasac.gov.cn/;;
40798;China National Import & Export Co. Ltd;China;;;;
40799;PT Papua Agro Lestari;Indonesia;;;;
40800;Lemkivska Mriya LLC;Ukraine;Частная компания;;;"Mriya Agroholdyng PLC was the previous investor. SALIC UK (A parent company from Saudi Arabia) became an investor through MES Invest as ""a project company"" in 2018. The operating company is terminated in 2019 with a registered assignee - Mriya Farming Karpaty (id number - 40093263) noted as a parent company"
40801;Mriya Bukovyna LLC;Ukraine;Частная компания;;;
40802;MJ Rubber Agricultural Products Phils.;Philippines;Частная компания;;;
40803;Pioneer Bioseeds;Philippines;Частная компания;;;
40804;Agrilogx;Philippines;Частная компания;;;
40806;ECJ Farm;Philippines;Частная компания;;;
40807;Tagum Agricultural Development Company, Inc. (TADECO);Philippines;Частная компания;https://www.anflocor.com/tadeco/;;
40809;Marsman Estate Plantation Inc. (MEPI);Philippines;Частная компания;https://www.marsmandrysdale.com/index.php;;
40810;Musahamat Farms Incorporated;Philippines;Частная компания;;;
40811;Worldwide Agricultural Development Corporation (WADECOR);Philippines;Частная компания;;;
40812;Royal Commodities Ltd;Ghana;Частная компания;;;
40813;Royal Commodities Ltd;Ghana;Частная компания;;;
40814;Injaro Agricultural Capital Holdings Limited (IACHL);Mauritius;Инвестиционный фонд;http://www.iachl.com/parent.php?root=about&link=overview;;Lundin Foundation sold it's shares in December 2015
40815;Alliance for a Green Revolution in Africa (AGRA);Kenya;Неприбыльная организация (например, церковь, университет, др.);https://agra.org/;;
40817;Twifo Oil Palm Plantations Limited TOPP;Ghana;Полугосударственная компания;http://www.toppghana.com/;;
40818;Usibras Ghana Limited;Ghana;Частная компания;;;
40819;Usibras;Brazil;;;;
40820;Savannah Fruits Company (SFC);Ghana;;;;
40821;Savannah Fruits Company (SFC);Ghana;;;;
40822;Root Capital;United States of America;Иное;;;Root Capital is a non-profit social investment fund.
40823;DADTCO Philafrica;Netherlands;Частная компания;https://dadtco-philafrica.com/;https://opencorporates.com/companies/nl/69793174;Dutch Agricultural Development & Trading Company BV
40824;DADTCO Cassava Processing Ghana Ltd (DCPG);Ghana;Частная компания;;;Incorporated in 2012
40825;Barry Callebaut AG;Switzerland;Компания, имеющая листинг на фондовой бирже;https://www.barry-callebaut.com/en-ZA;https://opencorporates.com/companies/ch/395200;https://markets.ft.com/data/equities/tearsheet/summary?s=BARN:SWX
40826;Nyonkopa Cocoa Buying Company Limited;Ghana;;;;
40827;British American Tobacco Ghana Limited;Ghana;;;;
40828;Gold Coast Foliage, Ltd;Netherlands;Частная компания;;;Gold Coast Foliage Limited is a joint venture by three Dutch investors, Mr John Hoogenraad, Mr C Zwolsman and Mr E van Egmond.
40829;Unknown (Gold Coast Foliage, Ltd);Ghana;;;;
40830;Ghalia (Ghana) Ltd.;Ghana;;;;Ghalia Ghana Limited is registered with the Registrar General’s Department and the Ghana Investment Promotion Centre as a joint venture between Dr. Dickson Boateng, Ghanaian and Mr. Roberto Gambini an Italian.
40831;Unknown (Ghana);Ghana;;;;
40832;Unknown (Italian);Italy;;;;
40833;Unknown (Upcountry Coffee);United States of America;;;;
40834;Upcountry Coffee;Ghana;Частная компания;;;Established by American woman Dorinda Stewart-Kline
40835;Trasacco group;Italy;Частная компания;http://www.trasaccogroup.com/home;;"Owned by Italian Taricone family.
Recounting the history of Trasacco Group is to immerse yourself in the epos of the Taricone family, which began in 1968, when Ernesto Taricone, together with his father and two brothers, left the small town of Trasacco Abruzzo and moved to Ghana- West Africa."
40836;Sam Valley Farms Ltd;Ghana;;;;
40837;Bio Exotica Organic Pineapple Project;Ghana;;;;
40838;Unknown(Bio Exotica Organic Pineapple Project Ghana);Ghana;;;;
40839;Unknown (Bio Exotica Organic Pineapple Project Netherlands);Netherlands;;;;
40840;Unknown (Omnicane Investments);Ghana;;;;
40841;Mriia Hlybochchyny LLC;Ukraine;Частная компания;;;
40842;Highland Banana Corporation;Philippines;Частная компания;;;
40843;Subasta Agricultural Corporation;Philippines;Частная компания;;;
40844;Davao Fruits Corporation;Philippines;Частная компания;;;
40845;ARR Enterprises;Philippines;Частная компания;;;
40846;Soriano Fruits Corporation;Philippines;Частная компания;;;
40847;Panabo Hemp Company Incorporated;Philippines;Частная компания;;;
40848;NESTFARMS Incorporated;Philippines;Частная компания;;;
40849;JJMA Agricultural and Development Corporation;Philippines;Частная компания;;;
40850;RP Bahrain Harvest;Philippines;Частная компания;;;
40851;DANA Fresh Agri-Development, Incorporated;Philippines;Частная компания;;;
40852;Nenita Enterprises;Philippines;Частная компания;;;
40853;Great Plains Multi-Fruits Corporation;Philippines;Частная компания;;;
40854;Uraya Farms Incorporated;Philippines;Частная компания;;;
40855;GFH Financial Group B.S.C.;Bahrain;Частная компания;https://www.gfh.com/;;Investment bank, former Gulf Finance House (see: https://rebrand.com/merit-gfh-financial-group/)
40856;Ithmaar Bank B.S.C.;Bahrain;Частная компания;https://www.ithmaarbank.com/;;
40857;Abu Dhabi Investment House (ADIH);United Arab Emirates;Компания, имеющая листинг на фондовой бирже;https://de.linkedin.com/company/abu-dhabi-investment-house;;"""Established in 2005, Abu Dhabi Investment House is a private joint stock company (PJSC) licensed by the UAE Central Bank. ADIH is promoted by leading financial institutions and a group of prominent businessmen and investors from the Gulf region."" (https://de.linkedin.com/company/abu-dhabi-investment-house)"
40858;Unknown (Gulf Finance House, Ithmaar Bank, Abu Dhabi Investment House);Türkiye;;;;"""Vision3, an alliance of three major Gulf financial institutions, has signed a landmark deal with Turkey paving the way for nearly $9 billion investment in Turkey’s agricultural sector."" (https://www.farmlandgrab.org/post/view/2552)"
40859;Grupo Manuelita;Colombia;Частная компания;http://www.manuelita.com/;https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=138682884;Link refers to Bloomberg, not OpenCorporates. The company has several investments in Latin America, including Colombia, Brazil, Chile and Peru. The main produces are bioethanlo, sugar, biodiesel, glycerine, shrimps, mussels, grapes and other vegetables.
40860;Sisaleira de Ramiane;Mozambique;Частная компания;;;
40861;Sisaleira de Ramiane;Mozambique;Частная компания;;;
40862;Pamol Nigeria Ltd;Nigeria;Частная компания;;;
40863;Dn Tyre & Rubber PLC;Nigeria;Компания, имеющая листинг на фондовой бирже;;;Former Dunlop Nigeria Plc
40864;Mriya Lizing LTD;Ukraine;Частная компания;;;
40866;Kagro LLC;Ukraine;Частная компания;;;Company was created in 2007. Now the company is terminated because of bankruptcy (2019) Beneficiaries : Cristakis Iakovides (Cyprus, 3117, Limassol) Mriya Farming Halychyna LLC - is an assignee.
40868;Mriya-Lizing LLC;Ukraine;Частная компания;;;
40871;Mriya-Lizing LLC;Ukraine;Частная компания;;;
40872;"Group of companies ""Mriya AGRO"" LLC";Ukraine;Частная компания;;;
40873;Mriya holding cyprus limited;Cyprus;Частная инвестиционная компания;;;
40874;Leyte Ironsand Mining Corporation;Philippines;Частная компания;;;Edited name should be Corporation not coporation.
40875;Agroprosperis Bank;Ukraine;Инвестиционный фонд;;;Bank
